Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Ctc1,0.0853083695697066,0.319146396231117,0.064,0.038,1
Pkn1,0.0854089754502152,-0.333919742430052,0.186,0.236,1
Chd7,0.0855359114380241,-0.236769031159648,0.114,0.159,1
Card19,0.0855864657708782,0.573107495328839,0.212,0.169,1
Guk1,0.0855912838777837,0.405103114209902,0.123,0.087,1
Rpl27,0.0856280650633067,0.136680511057611,0.818,0.784,1
Plcb2,0.0857048786183545,0.800765018291248,0.114,0.081,1
Rab9,0.0857112150944165,0.427422449634911,0.089,0.058,1
Cryzl1,0.0857529330309657,0.484761354532338,0.106,0.073,1
Unc13d,0.0857529330309657,0.683319055068304,0.106,0.073,1
Tcn2,0.0858321493197578,0.794042223145116,0.055,0.033,1
Dapk1,0.0858334583537345,0.758376135128769,0.042,0.023,1
Cstf2,0.0858469579044225,-0.769726291780013,0.11,0.149,1
Timm10,0.0860414512401018,-0.783551025423687,0.03,0.057,1
Rbm17,0.0862685313161885,-0.563381530368719,0.242,0.286,1
Zcchc7,0.0863105774789628,-0.573713343946141,0.233,0.282,1
Ercc8,0.086518201641971,0.296601607092463,0.064,0.038,1
Rxra,0.0865722470774095,0.785731138636833,0.034,0.017,1
Sbf2,0.0866571650165945,0.993857263966435,0.051,0.03,1
Sel1l,0.0867621395020388,-0.577062150006385,0.123,0.166,1
Whamm,0.0869300420609721,0.825312811192669,0.064,0.039,1
Eprs,0.0869786950938195,-0.173854038688007,0.411,0.469,1
Gch1,0.0869997922965642,0.452141422891118,0.047,0.026,1
Parp11,0.087191439258856,0.640540789697849,0.081,0.053,1
Gne,0.0873105062916412,-1.35665130562127,0.021,0.045,1
Bcdin3d,0.0874230083700927,-1.38647351670368,0.013,0.033,1
Nsun2,0.0875072396198633,-0.399130791936841,0.318,0.361,1
Lmbrd1,0.087632388065516,0.281198580209591,0.14,0.101,1
Ets2,0.0878173510173968,1.32720571962774,0.055,0.033,1
Nop9,0.0878916414079339,0.243123562855338,0.212,0.165,1
Snhg9,0.0879468928376384,-0.715306729772906,0.042,0.072,1
Tmem214,0.0880886191258832,-1.01724241634918,0.051,0.082,1
Eif2b3,0.0881117955592187,-0.853424693651117,0.072,0.107,1
Glb1,0.08829691992293,0.529428277023747,0.127,0.092,1
Txndc11,0.0884942828186368,0.43937816530278,0.123,0.088,1
Gimap5,0.0887587966882846,-0.252751602541582,0.229,0.283,1
Supv3l1,0.0888298772431659,-1.52020780381117,0.025,0.05,1
Stox2,0.0888852977583423,-2.33192468219185,0.004,0.02,1
Thop1,0.0889227116535688,0.150655290708075,0.017,0.04,1
Tarbp2,0.0889516218675644,-0.675809967592516,0.064,0.098,1
Tmem65,0.0890264336033883,0.408389167680796,0.174,0.133,1
Mgst1,0.0891567607993652,0.631976613346641,0.131,0.096,1
Sh3tc1,0.0891601834681624,2.21247110576942,0.021,0.009,1
Brk1,0.0892345631130402,0.27046234411062,0.39,0.333,1
Hcst,0.089376506056641,-0.470972251381045,0.157,0.2,1
Hace1,0.0895218454186175,0.685921853574285,0.089,0.06,1
Sptlc2,0.08968863277463,0.281320437492536,0.275,0.224,1
Filip1,0.0897754651733901,-1.88606513405116,0.004,0.02,1
Tmem87b,0.0898741144675336,0.602408769825171,0.072,0.046,1
Gm44751,0.0899751036590864,1.13093858764609,0.021,0.009,1
Rab26os,0.0900114650619276,0.737906122245273,0.051,0.03,1
Scamp1,0.0900604320134817,0.412536873944436,0.114,0.08,1
1810044D09Rik,0.0901388049314011,1.58472889386643,0.021,0.009,1
Znrf3,0.0901595377732949,-1.07461265446654,0.059,0.092,1
Ube2i,0.0902209656637384,0.189620435256753,0.61,0.551,1
Pole2,0.0902447132680305,-1.14084350649218,0.013,0.033,1
Slc39a14,0.0902669922310973,-0.523223167455109,0.081,0.12,1
Eepd1,0.0903027458148451,1.46635702383836,0.021,0.009,1
Echdc2,0.0904669265378386,1.17415215309453,0.021,0.009,1
Igip,0.0904669265378386,1.37057854493698,0.021,0.009,1
Flot2,0.0905158148299568,0.445518373161795,0.131,0.095,1
Zfp821,0.0906313473287788,1.07010015916889,0.021,0.009,1
Cenpa,0.0907151483491274,0.109850569636294,0.322,0.268,1
Mical3,0.0911260523928877,0.998020894630908,0.021,0.009,1
Ebpl,0.0911447789937698,0.443581561807881,0.14,0.102,1
Acy1,0.0911525129454487,0.737198962775119,0.051,0.03,1
1500011B03Rik,0.0912828797938883,0.689720948848118,0.119,0.086,1
Rab44,0.0912914357390982,1.05779376633247,0.021,0.009,1
Mmachc,0.0913876283050243,-0.888930683832389,0.025,0.05,1
Nup50,0.0915743020592979,-0.352764220013704,0.275,0.325,1
Eapp,0.0917077518018061,-0.467009976926532,0.127,0.172,1
Kti12,0.091737458913322,-2.03291358355536,0.017,0.038,1
Med25,0.0917625453635999,-0.679398382310705,0.059,0.092,1
Heatr1,0.0920836122197571,-0.52046598002183,0.136,0.18,1
Cs,0.0922618881282465,0.283934672266571,0.445,0.397,1
Klhl5,0.0923207717732309,0.994803016101298,0.106,0.075,1
Med20,0.0924870118659131,-0.84344678553958,0.055,0.087,1
Dph2,0.0925343445590366,-0.588243669483494,0.013,0.033,1
Adck5,0.0925526213822948,-1.16450872403446,0.008,0.027,1
Arhgef11,0.0926244243770706,1.59316970223611,0.042,0.024,1
Ppfia1,0.0926687212870141,-0.711128039959228,0.093,0.13,1
Tyms,0.0927135952817187,-0.456879839136014,0.169,0.215,1
Slc39a10,0.092724942521576,0.372447698731656,0.097,0.067,1
Pnisr,0.0927755224676764,0.540221901837868,0.331,0.287,1
Ugdh,0.0930722521760788,0.725362574183052,0.169,0.132,1
ENSMUSG00000121374,0.0932148027303083,-2.54513810976696,0,0.012,1
Pawr,0.0932148027303083,-2.28936136745062,0,0.012,1
Synpo2,0.0932148027303083,-1.93113319646139,0,0.012,1
Ubtd2,0.0932148027303083,-2.54796367517476,0,0.012,1
Zfp213,0.0932148027303083,-2.24966991714687,0,0.012,1
Adh5,0.0934799925981866,0.485270229298187,0.25,0.204,1
Dennd10,0.0935111623271652,0.288513787933991,0.123,0.088,1
Acp6,0.0935747652210904,0.57315268366849,0.072,0.047,1
Gm49336,0.093799529640558,-0.533867562293139,0.153,0.197,1
Vps35l,0.0940666164378561,0.34108229215308,0.114,0.081,1
Exoc5,0.0941582382696547,-0.367212644298167,0.212,0.266,1
Etf1,0.0942023613609813,-0.336758991813318,0.432,0.461,1
Tmco6,0.0946826693991106,1.16624483726554,0.042,0.024,1
Dennd5a,0.0947049672826433,0.334128028720897,0.144,0.106,1
Resf1,0.094777978607097,0.159411472091683,0.445,0.385,1
Vdac1,0.0948474029497697,0.189872047389456,0.559,0.504,1
Fnbp4,0.0948509107821275,0.382871817838778,0.271,0.221,1
Myl12b,0.0948804023854097,0.191837627065437,0.144,0.105,1
ENSMUSG00000120166,0.0949504791984829,0.795964362292039,0.059,0.036,1
Otud7b,0.0949998913237019,-0.651991114954514,0.085,0.121,1
Elob,0.0950509381774426,0.201183445902972,0.669,0.618,1
Itfg2,0.0950565854695415,-1.45361997492331,0.013,0.033,1
Birc2,0.09514060383634,0.187705331362644,0.148,0.109,1
Btf3l4,0.095160431346504,0.898318230577126,0.047,0.027,1
Rrp9,0.0952556177854375,-0.519404894001074,0.072,0.108,1
Mocos,0.0954725142968796,0.780983127693128,0.047,0.027,1
Cct3,0.0956380659974793,-0.26000835403642,0.271,0.325,1
Galk2,0.0959086014588091,-0.629067689102567,0.064,0.098,1
Sco2,0.0959851172203683,-1.35220407255991,0.017,0.038,1
Zscan26,0.0960247492515793,0.750315408378674,0.089,0.061,1
Msto1,0.0960812679760065,-1.44682226110508,0.017,0.038,1
Rgs12,0.0961069491572635,-0.432054445074699,0.042,0.072,1
Snu13,0.0961099469067766,-0.279768077741552,0.47,0.51,1
Tmco4,0.0961474692408908,-1.1672055511438,0.021,0.044,1
Snapin,0.0964851933308745,0.693545882621215,0.119,0.087,1
Lockd,0.0965257429676472,0.25907285276688,0.165,0.126,1
Pwwp3a,0.0965531739701906,0.648233194783372,0.119,0.086,1
Mon1a,0.0966671697655032,-0.801444021189976,0.034,0.061,1
Actr3,0.0966762080569042,0.104644327862851,0.975,0.962,1
Slc35f6,0.0967216797429971,0.505786387015065,0.085,0.056,1
Arl8b,0.0967677466154995,0.289713623041417,0.267,0.218,1
Carns1,0.0967762235709553,-0.845118042216438,0.021,0.044,1
Btaf1,0.0968084478040586,-0.57864831130755,0.148,0.192,1
Slc17a5,0.096849881724911,0.704403697134727,0.068,0.043,1
Prpf4b,0.0970951336600564,-0.435590674180013,0.275,0.319,1
Lrrfip1,0.0972228906753511,-0.275694185682205,0.381,0.422,1
Unkl,0.0972468154056269,-0.997260127490897,0.051,0.081,1
Zfp874b,0.0973764040995026,1.42800058983753,0.025,0.012,1
Gabarapl1,0.097423253003947,-0.625041733749101,0.093,0.131,1
Zfp385a,0.0974358883938044,0.544696213926778,0.051,0.03,1
Ikzf1,0.0974969158495745,-0.32673497405625,0.419,0.473,1
Prmt2,0.0975052612046897,0.863150300955497,0.076,0.05,1
Tmem62,0.0975327996419161,-1.34445679517757,0.017,0.038,1
Ctdspl,0.0975740648429956,0.725269739684636,0.047,0.027,1
Dusp1,0.0977175793341976,1.41666291537647,0.068,0.044,1
Dnal4,0.0977817260811932,1.20820855272094,0.034,0.018,1
Diaph1,0.0978294110277914,-0.254456701938074,0.636,0.666,1
Dusp3,0.0978531956209159,0.81040959079813,0.102,0.072,1
Scap,0.0979486054537568,-0.820211780523915,0.059,0.092,1
Usp18,0.0979590144633523,0.532417632461245,0.059,0.036,1
Commd9,0.0979919595900861,1.18178428829537,0.038,0.021,1
Chst2,0.0980398994659799,-0.534643116211662,0.038,0.067,1
Phactr2,0.0980725894693199,-1.15586310802873,0.072,0.104,1
Cbfb,0.0981056761621931,-0.187559380544071,0.339,0.387,1
Repin1,0.0981665209981721,1.45277310878352,0.034,0.018,1
Uspl1,0.0982211883183848,1.16779310643984,0.076,0.052,1
Rpl10,0.0982946289486381,0.179502501759875,0.424,0.359,1
Fstl1,0.0983006023276375,1.20853289592951,0.025,0.012,1
Atl3,0.0985379630899858,0.618269141343534,0.373,0.319,1
Tuba1c,0.098545853958522,0.185765708235316,0.597,0.518,1
Pclaf,0.098585418323877,0.272063979972555,0.517,0.459,1
Slc25a44,0.0985858637459611,0.79364095765934,0.089,0.061,1
Mphosph10,0.0986772656190524,-0.479224179178821,0.136,0.178,1
Pi4k2b,0.098678672085651,0.350906536012161,0.064,0.039,1
Ifi214,0.098687500630016,-0.3990422781431,0.131,0.172,1
Suv39h2,0.0987065995067745,-1.05610288321399,0.017,0.038,1
Prag1,0.0987857534553362,-1.31172305316333,0.025,0.05,1
Gpsm2,0.0989858876796079,0.607121631471657,0.068,0.043,1
Cops8,0.0989910732370398,-0.248983739455806,0.11,0.152,1
Lpar1,0.0990761074163412,1.16724668328516,0.025,0.012,1
Abcb1b,0.0991301454281305,-0.381526116913903,0.106,0.149,1
Nek8,0.099390022658146,-2.12952006126568,0.004,0.019,1
Zfp746,0.0994982977420649,-0.44392920165152,0.03,0.055,1
Zfp407,0.0995646910162596,-0.649509095945333,0.064,0.098,1
Tcf12,0.0998018099800453,-0.473641172157883,0.28,0.325,1
Erbin,0.099808125183644,-0.219771427414221,0.233,0.284,1
Col1a2,0.099847962488046,1.34811003879182,0.034,0.018,1
Cited2,0.0998674566712922,0.525146374010209,0.178,0.141,1
Eif2b5,0.0999082137012174,-0.678890930181948,0.085,0.121,1
Dhx57,0.0999397646459951,-0.110442715602258,0.093,0.062,1
Ptpn12,0.0999540822547538,0.683500851221699,0.161,0.122,1
Gamt,0.100013150318256,1.50441071947437,0.025,0.012,1
Sema6b,0.100013150318256,0.919148633816453,0.025,0.012,1
Zfp329,0.100144548882462,-0.892299835299996,0.013,0.033,1
Dmac2l,0.100239231010629,1.42939550319326,0.034,0.018,1
Knl1,0.100328882626621,0.70104742055258,0.186,0.148,1
Anapc1,0.100427328746303,0.404274196776621,0.208,0.163,1
Dclre1c,0.100570311133887,0.569049803387804,0.089,0.061,1
Gm47469,0.100641762121555,0.991268971876041,0.025,0.012,1
Fbxl7,0.100649054719748,-1.70633653816828,0.008,0.026,1
Pank4,0.10070071531491,0.630300612914382,0.093,0.064,1
Tmem222,0.100720334982108,0.715063076503991,0.068,0.044,1
Gm39469,0.100762822746946,1.18332340532346,0.034,0.018,1
Cdca8,0.10077867835089,0.626768643097256,0.191,0.152,1
Slc1a7,0.100808250326596,-1.54051005753893,0.004,0.019,1
Plbd1,0.100894060625213,1.20046225513865,0.034,0.018,1
Smc6,0.101081803464314,-0.323020652241383,0.445,0.489,1
Fnta,0.101257009323174,0.361447707015871,0.22,0.178,1
Pgp,0.101349747510862,-0.454050869565828,0.097,0.136,1
Nploc4,0.101480049105251,-0.670983460048807,0.11,0.151,1
Tcf19,0.101565792953634,-0.563284763013343,0.081,0.116,1
Aurkb,0.101679415972329,0.316212231297163,0.178,0.137,1
Timm8a1,0.101730309030316,-0.994348606655274,0.076,0.109,1
Zfp871,0.101754996021952,0.470088885355352,0.212,0.172,1
Prkg1,0.101875657038934,-1.69267100920845,0.008,0.026,1
Amz1,0.101908429845801,0.773549117052069,0.025,0.012,1
Tspyl3,0.101947292436511,0.535354577424946,0.085,0.057,1
Nova1,0.102067651702613,0.857676233796064,0.025,0.012,1
Trappc8,0.102078517513267,-0.27834682400815,0.153,0.2,1
Mif,0.102131327047089,0.150764009718436,0.712,0.663,1
Odr4,0.102148830367998,-0.75134631771694,0.11,0.148,1
Eif4e2,0.102187529086203,-0.442965699863215,0.25,0.297,1
Lancl2,0.102231700369602,-1.75123420715598,0.013,0.032,1
Stk11ip,0.102274026553996,0.700368861045054,0.064,0.04,1
6720427I07Rik,0.102479560628215,1.15420072831518,0.034,0.018,1
Ddx19b,0.102585422058653,-0.735481077009617,0.03,0.055,1
Plod2,0.102606822767966,-0.677039830483121,0.165,0.208,1
Lgals4,0.102820807277897,1.01473151806154,0.03,0.015,1
Ikbke,0.10286767969648,0.410714405548745,0.114,0.082,1
Ptcd3,0.10288027955188,-0.28498031140969,0.11,0.154,1
Asb8,0.102986816845598,0.583348228031879,0.127,0.093,1
Ndufc1,0.10300803431867,0.39250170483252,0.263,0.217,1
Mylpf,0.103146008636461,1.22970221245677,0.034,0.018,1
Srf,0.10319894415035,-0.51322073650863,0.055,0.087,1
Cd53,0.103227775267432,0.127103472175523,0.894,0.854,1
Eif4a3,0.103248858697475,-0.246316904128247,0.335,0.398,1
Ipo9,0.10328160777461,0.193868791553808,0.191,0.146,1
Mgat4b,0.103339185363446,0.85414924637544,0.051,0.03,1
Abhd4,0.103385122946098,0.703744009654481,0.106,0.075,1
Telo2,0.103413550847396,0.885423333073865,0.034,0.018,1
Gm11696,0.103539613231894,1.96923084921133,0.017,0.007,1
A930005H10Rik,0.103547528665329,0.838138653988128,0.034,0.018,1
Bcat2,0.103649059552665,0.506630953811817,0.178,0.139,1
Spc25,0.103694896696201,0.512760676219764,0.186,0.144,1
Rgcc,0.103732186168785,0.578170361899642,0.059,0.037,1
ENSMUSG00000119977,0.103748817874897,1.53756317330043,0.017,0.007,1
U2af1,0.103940367854448,-0.19821986483173,0.352,0.403,1
Lrrfip2,0.10395318924998,0.672151862947276,0.127,0.095,1
Sft2d3,0.103993796788347,0.376344089053918,0.025,0.012,1
2410002F23Rik,0.10403992160295,-0.532511349748964,0.042,0.072,1
Ttc30b,0.104168234823994,1.69992144823774,0.017,0.007,1
Zfp712,0.104168234823994,1.73646221187649,0.017,0.007,1
Cyp4f17,0.104198573079706,-2.34117418603358,0,0.011,1
ENSMUSG00000121033,0.104198573079706,-3.17218073192325,0,0.011,1
ENSMUSG00000121095,0.104198573079706,-2.81319479538725,0,0.011,1
Fam189a1,0.104198573079706,-2.37123560446251,0,0.011,1
Frmpd4,0.104198573079706,-2.48243494490089,0,0.011,1
Gm13166,0.104198573079706,-2.53805023553168,0,0.011,1
Gm2164,0.104198573079706,-2.53897526720421,0,0.011,1
Gm49625,0.104198573079706,-2.46547924102236,0,0.011,1
Kcnc2,0.104198573079706,-2.4667727147898,0,0.011,1
Pcdh11x,0.104198573079706,-2.10028205341267,0,0.011,1
Rgs8,0.104198573079706,-2.20364246908068,0,0.011,1
Rp1,0.104198573079706,-2.58099146161322,0,0.011,1
Trmt44,0.104198573079706,-2.28043429658978,0,0.011,1
Mark2,0.104239864474128,-0.393797390668115,0.28,0.322,1
Asb7,0.104241600624552,0.547221120198294,0.068,0.044,1
Itpripl2,0.104268065557485,-0.715999362918354,0.106,0.143,1
Rsrc2,0.104290279639713,0.243642027347031,0.352,0.301,1
Ufc1,0.104304475877218,0.253984859717151,0.148,0.11,1
Ddhd2,0.104316159150794,-0.143732483799377,0.072,0.109,1
A430073D23Rik,0.104390284064742,1.2649111650884,0.051,0.03,1
Tmem60,0.10441986108948,0.562392744375359,0.123,0.09,1
Igfbp4,0.104424988034255,-0.924644087040576,0.038,0.066,1
Eif2ak3,0.104429484166366,-0.591730623396832,0.136,0.177,1
4833403J16Rik,0.104515461198942,-0.899513807202635,0.064,0.095,1
Adipor1,0.104548002704477,0.229209263405871,0.314,0.263,1
ENSMUSG00000121008,0.104588997556604,1.88796463035769,0.017,0.007,1
Slc25a37,0.104708336755371,0.525461418643582,0.131,0.098,1
Chmp5,0.104737878675648,0.376467318731645,0.271,0.228,1
Ppm1f,0.104937476287848,-1.27537035865071,0.017,0.038,1
Arl6,0.104994251656098,-0.779158955129983,0.008,0.026,1
Snx30,0.105024588252848,1.03330015916196,0.055,0.034,1
Rapgef4,0.105025007778431,0.890968822938763,0.051,0.03,1
Ell2,0.105056915864956,0.634607431222093,0.178,0.142,1
1700109H08Rik,0.105246977643223,0.757189973641289,0.038,0.021,1
Hp1bp3,0.105365286359193,-0.238391784968244,0.373,0.433,1
Ddx56,0.105632772837303,-0.751506026132065,0.047,0.076,1
Rnf138,0.10563775503931,-0.693994571920553,0.191,0.23,1
Ssr2,0.105722709631692,0.329202247363726,0.318,0.268,1
Zbtb34,0.105753877755709,-0.367565602590394,0.008,0.026,1
Zfp958,0.105982832787558,0.610030895906713,0.051,0.03,1
Ptpn23,0.106034640885703,0.594886655996186,0.076,0.05,1
Herc4,0.106057516352337,0.538863661546412,0.195,0.153,1
Zfp524,0.106067225408318,-1.22121879650778,0.013,0.032,1
Gm20422,0.106072303806616,0.893392595618598,0.017,0.007,1
Zfp574,0.106204288116832,0.79473821095267,0.076,0.05,1
Rnf111,0.106281136880243,0.389165873275514,0.161,0.121,1
Apba3,0.106448624821874,0.739896243303483,0.085,0.058,1
Ttll5,0.106493801893309,-0.906681672846079,0.021,0.044,1
Mapk11,0.106499155672543,1.52929061919883,0.017,0.007,1
Oxld1,0.106499155672543,1.07094830833935,0.017,0.007,1
Irf4,0.106591331441036,-0.661354882598332,0.051,0.081,1
Mmgt2,0.106622870806003,0.313190986218525,0.106,0.074,1
Crebbp,0.106729504528749,-0.392179246405261,0.161,0.203,1
Nrip1,0.106731401565687,-0.592442349564475,0.089,0.126,1
Gosr1,0.106757280961567,-0.767424419085717,0.068,0.101,1
Rbm22,0.106758788358025,-0.504727558235783,0.131,0.173,1
Sacs,0.106972579967307,-0.414556748044742,0.081,0.117,1
Sgta,0.10710511921193,-0.599741113676569,0.076,0.11,1
Lactb,0.10711123573477,0.378514893038154,0.165,0.127,1
Pde4b,0.107122519458116,-0.496788331014398,0.085,0.123,1
Ppp1r14c,0.107141985216353,0.832207548921062,0.017,0.007,1
Uba2,0.107148586384816,-0.298143701964842,0.199,0.25,1
Sf3a3,0.107205744689225,-0.27353545318249,0.242,0.295,1
Thumpd3,0.107272608127429,0.406255223546668,0.131,0.096,1
Arhgap27,0.107336414128133,0.322485313413924,0.085,0.057,1
Tapt1,0.107336703527467,-0.795427881858551,0.106,0.141,1
Fbxo48,0.107356943529441,0.9395603966887,0.017,0.007,1
Gtf3c5,0.107459418822977,-1.24371910135401,0.017,0.038,1
Ppp2r2d,0.107466878040681,0.48057342648094,0.191,0.155,1
Sh3pxd2b,0.107498275596152,0.598206660082173,0.064,0.041,1
Gnptg,0.107555944065596,-0.53216144079635,0.097,0.133,1
Ndufa9,0.107602735757818,0.225657497338607,0.271,0.222,1
2310022A10Rik,0.107627426925138,-0.642199890895051,0.085,0.121,1
Polr2m,0.107658168982471,0.388223302900279,0.267,0.226,1
Rhot2,0.107731393926849,-0.695216952264598,0.089,0.124,1
Amz2,0.107738763611444,0.402898131225875,0.081,0.054,1
Gm3604,0.107787884851506,0.799407476998309,0.017,0.007,1
Mthfd2l,0.107834668999442,0.748036332674878,0.047,0.027,1
Pus3,0.107919257397715,0.821508662949669,0.051,0.03,1
Kpnb1,0.107956989741426,-0.137386347856971,0.581,0.621,1
Ica1l,0.108003868526064,0.821129613408393,0.017,0.007,1
Mrgpre,0.108003868526064,0.482084435780878,0.017,0.007,1
Idnk,0.108121547018067,0.273934339269451,0.123,0.088,1
Alkbh4,0.108136133661947,0.587127554067026,0.051,0.03,1
Nup210l,0.10814913251185,0.35852508573298,0.093,0.064,1
Cks2,0.108198849853883,0.367216465103651,0.318,0.271,1
Polr2a,0.108426286210858,-0.199060124564918,0.25,0.301,1
Rcc1l,0.108746537291213,1.19117456701829,0.047,0.027,1
Cipc,0.108824157522229,0.583080090884051,0.081,0.054,1
Calcoco1,0.108872243659357,0.624242408707825,0.068,0.044,1
Hs2st1,0.108994675924572,0.29051096724706,0.123,0.088,1
Mrpl40,0.109041128267694,-0.53423073364888,0.144,0.186,1
Fam3a,0.109065577831745,0.401549793799443,0.055,0.033,1
Psma2,0.10906897064652,0.124299315420749,0.695,0.633,1
Ccdc126,0.109072734670831,-2.20059131089706,0.008,0.025,1
Gm31597,0.109080511571802,-0.885276580045071,0.025,0.049,1
Necab3,0.109088930333315,0.489054804636808,0.017,0.007,1
Med31,0.109113606891118,0.591457178211631,0.059,0.037,1
Carnmt1,0.10912351688679,-0.698103877451697,0.169,0.206,1
Arl6ip5,0.10919900643099,0.488738719002648,0.212,0.169,1
Nfx1,0.109334616969843,-0.595692574648321,0.153,0.193,1
Zdhhc15,0.109456631023557,-0.62290017967124,0.042,0.07,1
Lrp10,0.109566386043251,-0.418304602977116,0.174,0.216,1
Hsph1,0.10966717900128,-0.460625066842118,0.229,0.27,1
Ndufs7,0.109752296490082,-0.657562612564,0.068,0.1,1
Zcchc9,0.109891755860221,0.395421503814984,0.191,0.149,1
Fbxo34,0.109898103288703,0.544102615915802,0.089,0.061,1
Nudt5,0.1100353986407,-0.306832995250274,0.225,0.271,1
Ttpal,0.110113877602322,-0.884458576429766,0.03,0.054,1
Tcirg1,0.110162049238902,0.61240693885189,0.127,0.095,1
Asb1,0.110215931549731,0.527917696791759,0.059,0.037,1
Sfmbt1,0.110547032257861,-0.498113743439205,0.114,0.153,1
Abcc4,0.110778851384291,0.416059380478798,0.076,0.05,1
Dcaf1,0.110789376090499,0.204733991570099,0.157,0.118,1
Ndufab1,0.110870256658167,0.338728511790262,0.386,0.344,1
Colgalt1,0.111091404512745,0.312076478779638,0.225,0.178,1
Fcho2,0.111249295265425,0.295575737773047,0.267,0.22,1
Adamts6,0.111332062397958,-0.782660977038865,0.017,0.038,1
Zfp626,0.111342346285597,-1.57301795124884,0.017,0.037,1
Ctnnbl1,0.111418959794279,-0.677064667398603,0.114,0.15,1
Sinhcaf,0.11144284793031,-0.482735929166485,0.178,0.221,1
ENSMUSG00000120777,0.111487994699118,-1.89546717693147,0.004,0.018,1
Abhd2,0.111536662346208,0.131714444875181,0.233,0.183,1
Tgds,0.111690716922362,-0.564209736028769,0.042,0.07,1
Gpr55,0.111767644876187,-1.24264584861679,0.025,0.048,1
Snx18,0.111837079043134,0.501797727843179,0.144,0.109,1
Eif6,0.111891567118219,-0.189980442748266,0.288,0.345,1
Cnih2,0.111960906193257,-1.62032478901835,0.004,0.018,1
Lpar6,0.112033695766331,-0.89999388468507,0.051,0.08,1
Klra3,0.112097713853936,-0.340808886909634,0.017,0.038,1
Snx6,0.112149855961957,0.328170713781575,0.352,0.31,1
Prkra,0.112277914783133,0.41517436756845,0.089,0.061,1
Pura,0.112327824074987,-0.438182653513424,0.284,0.331,1
